# 
# 08/16/2023 20:56:08
# Die für das Projekt definierten Parameter sind:
# ,P16 - Numbers,P3 - Vergleichsspannung Maximum [MPa],P4 - Vergleichsspannung Mittelwert [MPa],P5 - Gesamtverformung Maximum [mm],P6 - Gesamtverformung Mittelwert [mm],P7 - Lösung MAPDL Benötigte Zeit [s],P8 - Vergleichsspannung Minimum [MPa],P9 - Gesamtverformung Minimum [mm],P10 - Totale Vergleichsdehnung Minimum [mm mm^-1],P11 - Totale Vergleichsdehnung Maximum [mm mm^-1],P12 - Totale Vergleichsdehnung Mittelwert [mm mm^-1],P13 - Elastische Vergleichsdehnung Minimum [mm mm^-1],P14 - Elastische Vergleichsdehnung Maximum [mm mm^-1],P15 - Elastische Vergleichsdehnung Mittelwert [mm mm^-1]
# 
# Die folgende Kopfzeile definiert die Namen der Spalten durch eine Referenz auf die Parameter.
Name,P16,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15
DP 115,116,318.37458489467082,14.899214037299007,2.1739186554137095,0.9581930408648609,16,0.055889771917327018,0,7.6470183785204426E-07,0.0041692710947245359,0.00020457409062567416,7.6470183785204426E-07,0.0041692710947245359,0.00020457409062567416
DP 116,117,209.02873327108574,11.656261494074247,1.0106559800194432,0.38363753439340748,14,0.02684428241601566,0,3.5044755009039363E-07,0.0029697274633993707,0.00016224802601484258,3.5044755009039363E-07,0.0029697274633993707,0.00016224802601484258
DP 117,118,123.40361421658905,12.508626377225585,1.0475521288149043,0.30828081434470123,18,0.051061780166176171,0,6.6660288666753331E-07,0.0016754479147493839,0.00017130524295315891,6.6660288666753331E-07,0.0016754479147493839,0.00017130524295315891
DP 118,119,200.98210398460469,9.3038467372496374,0.6480955506577798,0.2447180558803051,15,0.018286832249079135,0,2.3873150212239125E-07,0.0026237873826175928,0.00012782595232829788,2.3873150212239125E-07,0.0026237873826175928,0.00012782595232829788
DP 119,120,95.432680425290556,9.8115343106699147,0.75926292059778933,0.26216964480819588,16,0.043132632339334981,0,1.3641377449857828E-06,0.0012958606006577612,0.00013337582916122373,1.3641377449857828E-06,0.0012958606006577612,0.00013337582916122373
DP 120,121,226.029473684219,12.140567262865629,1.3010694748714089,0.51928017440441376,14,0,0,0,0.0029507763683795929,0.00016790285585302177,0,0.0029507763683795929,0.00016790285585302177
DP 121,122,82.199693428963243,8.6528857530788859,0.51214203713280271,0.14830016858553582,16,0.10827082413006384,0,2.0178645172563847E-06,0.001073103048838675,0.00011653393246733321,2.0178645172563847E-06,0.001073103048838675,0.00011653393246733321
DP 122,123,332.1102730488339,14.510641039360044,1.7553549230134644,0.6907696755664452,15,0.05724009365277756,0,8.6350303263316164E-07,0.0044764259364455938,0.00019723751719830928,8.6350303263316164E-07,0.0044764259364455938,0.00019723751719830928
DP 123,124,129.37429726643114,10.301647154073166,0.86139678313302,0.33606966239921077,14,0,0,0,0.001701756555121392,0.00014134784234221207,0,0.001701756555121392,0.00014134784234221207
DP 124,125,92.647230878204823,10.018328259521295,0.74230777497136224,0.24603819759261883,14,0,0,0,0.00120949384290725,0.00013883126177210365,0,0.00120949384290725,0.00013883126177210365
DP 125,126,83.985229748301,9.7571363460410687,0.7302578364149549,0.23937071171611221,17,0.06963797531431519,0,1.0841923341331494E-06,0.0011317359749227762,0.00013171405272184713,1.0841923341331494E-06,0.0011317359749227762,0.00013171405272184713
DP 126,127,276.93991647908086,13.220721982171186,1.3444632949252551,0.52061621501622679,16,0.032762570533359826,0,9.34406898522866E-07,0.0038900362560525537,0.00018253328444072563,9.34406898522866E-07,0.0038900362560525537,0.00018253328444072563
DP 127,128,91.049861975260185,8.2337928088423311,0.57101794850207155,0.21572705792657546,14,0,0,0,0.001207575318403542,0.00011245198816105396,0,0.001207575318403542,0.00011245198816105396
DP 128,129,154.09582463577419,7.8769679968159512,0.4702103197016686,0.15901923390782283,15,0.028404233468548142,0,3.708124438617233E-07,0.0020116949453949928,0.00010872317753975047,3.708124438617233E-07,0.0020116949453949928,0.00010872317753975047
DP 129,130,271.4396870361648,13.910674814474055,2.5518050360194429,1.189998587198394,14,0.054676389449795047,0,1.1118311249447288E-06,0.0042253800202161074,0.00019312828520677455,1.1118311249447288E-06,0.0036325697437860072,0.000192662459224204
DP 130,131,119.00861723716918,11.084954094744704,0.89517759326904711,0.28987851918239887,14,0.034955746495455173,0,1.0195855111305718E-06,0.0015917020694663127,0.00015259742662733462,1.0195855111305718E-06,0.0015917020694663127,0.00015259742662733462
DP 131,132,97.794976177908637,10.113551358850918,0.71529577822070223,0.24675410235258735,16,0.034221520928497083,0,2.2175472622620873E-06,0.0012766967993229628,0.00013785836934454148,2.2175472622620873E-06,0.0012766967993229628,0.00013785836934454148
DP 132,133,112.04526665873584,10.564622800997618,0.85439135289627044,0.30111957235799647,16,0.0433902893677578,0,6.1951072893862147E-07,0.0014967823517508805,0.00014313568485735213,6.1951072893862147E-07,0.0014967823517508805,0.00014313568485735213
DP 133,134,92.39270338404809,8.5375892645653977,0.58972113931945169,0.22586544035688394,16,0.026403052874564757,0,4.8998361990015837E-07,0.00126325931341853,0.00011537000316583095,4.8998361990015837E-07,0.00126325931341853,0.00011537000316583095
DP 134,135,137.4311913132295,10.263669283952062,0.80881479065565409,0.29606638461316,16,0.01344470434614933,0,1.8024056913645836E-07,0.0018759014783427119,0.0001390844659128026,1.8024056913645836E-07,0.0018759014783427119,0.0001390844659128026
DP 135,136,132.01562409600572,8.4067506012021642,0.63637949918635561,0.24109978858991959,15,0.00015923491815992788,0,2.0787846999326121E-09,0.0017973812064155936,0.00011510071312622039,2.0787846999326121E-09,0.0017973812064155936,0.00011510071312622039
DP 136,137,120.44354964092797,13.833950182659828,1.5123655417580824,0.61850248905555127,15,0.024504368027708306,0,5.79133029532386E-07,0.0016616809647530318,0.00018686077533695071,5.79133029532386E-07,0.0016616809647530318,0.00018686077533695071
DP 137,138,136.12096953748468,11.032412745587447,0.88469212727083479,0.28390277014018223,14,0.052810011590967071,0,6.8942574671382317E-07,0.0018184661748819053,0.00015177022420573597,6.8942574671382317E-07,0.0018184661748819053,0.00015177022420573597
DP 138,139,68.3102177571713,7.34362059791509,0.42700517185701353,0.15205605599344843,14,0.054313617569643265,0,7.9362632732227212E-07,0.0010592721228022128,9.9770325317444521E-05,7.9362632732227212E-07,0.0010592721228022128,9.9770325317444521E-05
DP 139,140,138.02755735633156,14.472211203778757,1.4977026159492117,0.5174138354497021,14,0.032450381425826347,0,7.8231937550299335E-07,0.0020928097364958376,0.00019963816694771843,7.8231937550299335E-07,0.0020928097364958376,0.00019963816694771843
DP 140,141,73.112192601440952,6.9612079897939116,0.38984678442997867,0.12668267169515679,18,0.080537206998091249,0,1.5932221231196309E-06,0.00095446727937087417,9.3795391241497145E-05,1.5932221231196309E-06,0.00095446727937087417,9.3795391241497145E-05
DP 141,142,452.66185206873274,17.068260752960551,15.945318466132118,3.7518132848695629,15,0.011816904351661536,0,1.5426768129600532E-07,0.044349516431490578,0.00037121301226889435,1.5426768129600532E-07,0.0059587452560663223,0.00024176695759461103
DP 142,143,72.157894282342454,8.57017566160635,0.59456832596992593,0.21109279133882997,14,0,0,0,0.00094458514649886638,0.0001168732925662498,0,0.00094458514649886638,0.0001168732925662498
DP 143,144,277.340961251572,13.047254347567797,1.8770712989999476,0.79518589360735,16,0.0033470815663078305,0,7.13801284746296E-08,0.0037453931290656328,0.00018153894618646487,7.13801284746296E-08,0.0037453931290656328,0.00018153894618646487
DP 144,145,115.80695382107703,10.780855377331104,0.884461636955693,0.30301926644734789,15,0.067821189640980772,0,8.8539411535748513E-07,0.0015151030384004116,0.0001467302595952407,8.8539411535748513E-07,0.0015151030384004116,0.0001467302595952407
DP 145,146,238.71030342474975,9.840063112031201,0.741477992640976,0.25160874726640109,16,0.063301092639258941,0,1.6452644331366173E-06,0.003116322448477149,0.00013339588758573217,1.6452644331366173E-06,0.003116322448477149,0.00013339588758573217
DP 146,147,144.60193068430058,10.65490167740432,1.0339157581104084,0.39680583537839043,14,0,0,0,0.0018895042885560542,0.00014627529964222823,0,0.0018895042885560542,0.00014627529964222823
DP 147,148,57.739778997683082,8.2785024360137349,0.50525646709251049,0.1630987552517221,17,0.054458453259318716,0,1.4489813793261419E-06,0.00079782098431938466,0.00011176765069602953,1.4489813793261419E-06,0.00079782098431938466,0.00011176765069602953
DP 148,149,126.04364906334622,10.745290882044509,0.94203779871992743,0.30769313013838978,14,0.0063363800346117778,0,1.2724720477308438E-07,0.0016473809373565018,0.0001484813153655995,1.2724720477308438E-07,0.0016473809373565018,0.0001484813153655995
DP 149,150,287.24830368428871,15.570600450475043,2.5515976200417896,0.9616512079582189,15,0.046447982300515736,0,6.0637052001766278E-07,0.0046942922053858638,0.00021233527995183045,6.0637052001766278E-07,0.0037811590979496637,0.00021167304221664148
DP 150,151,129.37429726643114,10.301647154072,0.86139678313302,0.33606966239921077,14,0,0,0,0.001701756555121392,0.00014134784234221207,0,0.001701756555121392,0.00014134784234221207
DP 151,152,72.059411508565731,8.537825815428624,0.57533291161970657,0.20132338189604917,14,0.031338739719247173,0,4.6544994347641477E-07,0.000940966623602435,0.00011699084924292716,4.6544994347641477E-07,0.000940966623602435,0.00011699084924292716
DP 152,153,108.76905385452085,9.0936214012851373,0.63986269486730663,0.21926081828355906,16,0.050115794632478949,0,6.7616511501000787E-07,0.0014199615688994527,0.00012387476846912004,6.7616511501000787E-07,0.0014199615688994527,0.00012387476846912004
DP 153,154,97.799884106374478,9.4107474638714859,0.68162870213708748,0.23494453970265516,16,0.076271737005317766,0,9.9571457212732639E-07,0.0013272557407617569,0.00012700096919737163,9.9571457212732639E-07,0.0013272557407617569,0.00012700096919737163
DP 154,155,76.015622064375165,9.6777977671701034,0.73282941261972345,0.25350900153179723,16,0.085026464179419975,0,1.1335555996083713E-06,0.0012231860746396706,0.00013153396125193987,1.1335555996083713E-06,0.0012231860746396706,0.00013153396125193987
DP 155,156,112.20369125125616,10.148371074127128,0.70031386765663928,0.23025166806693953,15,0.018521746406853438,0,2.417982614133507E-07,0.0015270787989720702,0.00013938248212978693,2.417982614133507E-07,0.0015270787989720702,0.00013938248212978693
DP 156,157,134.75537998870152,12.088165806420898,1.20670936275702,0.47114681497123323,16,0.049633409071236922,0,7.2346313118032413E-07,0.0019018861930817366,0.00016446548606600833,7.2346313118032413E-07,0.0019018861930817366,0.00016446548606600833
DP 157,158,96.059799494346919,8.2591148170801176,0.57081163017613767,0.21503737323205549,15,0,0,0,0.0012540443567559123,0.00011271482787034659,0,0.0012540443567559123,0.00011271482787034659
DP 158,159,61.687662709600573,8.0540918114475843,0.5140599323778946,0.18314489479059992,17,0.046399630675186564,0,1.6176459780581354E-06,0.00091333968642478191,0.0001093298774903432,1.6176459780581354E-06,0.00091333968642478191,0.0001093298774903432
DP 159,160,185.61135006975729,11.799220800275398,1.0788129311463415,0.43493399839072483,13,0,0,0,0.0025399543810635805,0.00016429010445490985,0,0.0025399543810635805,0.00016429010445490985
DP 160,161,245.283680509982,11.146003776166063,1.0367924504914263,0.39215969061126149,16,0.0619419106471275,0,1.3428188481157122E-06,0.0032948058797046542,0.00015214147082593573,1.3428188481157122E-06,0.0032948058797046542,0.00015214147082593573
DP 161,162,117.22321368613389,8.9310880563076278,0.67649067682967978,0.25469276763506665,17,0.022771109848080916,0,2.9896922626448941E-07,0.0015736583154648542,0.00012112136360246591,2.9896922626448941E-07,0.0015736583154648542,0.00012112136360246591
DP 162,163,165.29584684838619,10.988711581806019,1.1036956568666159,0.43625645378992334,14,0.062045089962126564,0,8.099881370071671E-07,0.0021695410832762718,0.00015094577406455362,8.099881370071671E-07,0.0021695410832762718,0.00015094577406455362
DP 163,164,106.32938900474808,11.088449902119651,0.8725789717843826,0.32331693068618356,16,0.034611124898721854,0,5.2903834557582741E-07,0.0013907687195266287,0.00015071026181365374,5.2903834557582741E-07,0.0013907687195266287,0.00015071026181365374
DP 164,165,83.985229748301,9.757136346042401,0.7302578364149549,0.23937071171611221,17,0.069637975314952763,0,1.0841923341331494E-06,0.0011317359749227762,0.00013171405272176996,1.0841923341331494E-06,0.0011317359749227762,0.00013171405272176996
DP 165,166,300.80504991994081,13.316972425454454,1.2890644073602548,0.42496795373626073,18,0.026936992875331696,0,4.2460747806671861E-07,0.0039477994432672858,0.00018194089329951821,4.2460747806671861E-07,0.0039477994432672858,0.00018194089329951821
DP 166,167,184.44205879612483,11.745500343981993,1.2769587243838239,0.455145217382563,14,0,0,0,0.0026234466737757125,0.00016352829516710153,0,0.0026234466737757125,0.00016352829516710153
DP 167,168,202.99319356484537,10.195887811136989,0.84183044246958638,0.27976403134431405,14,0.054474025707071716,0,7.1114919819592615E-07,0.0027450850078215203,0.00014184500734182992,7.1114919819592615E-07,0.0027450850078215203,0.00014184500734182992
DP 168,169,85.2797165931509,9.3896443700683214,0.69378764138434823,0.22636981105764814,14,0,0,0,0.0011144440504722297,0.00012773559232714829,0,0.0011144440504722297,0.00012773559232714829
DP 169,170,141.24160305810517,8.81521286884685,0.78748373250197379,0.32997600670084365,16,0.046857290722520414,0,6.5342860011696757E-07,0.0018457619589753449,0.00011928052273666888,6.5342860011696757E-07,0.0018457619589753449,0.00011928052273666888
DP 170,171,112.88601887540574,9.47733950418436,0.70427887500295672,0.25159833366316625,14,0.02652208845200979,0,5.3888351203568163E-07,0.0014851936139166355,0.00013076828434879935,5.3888351203568163E-07,0.0014851936139166355,0.00013076828434879935
DP 171,172,262.092975314347,15.822620853414909,2.1466875592568555,0.78956091028939523,13,0,0,0,0.0035981993423774838,0.00022388360193648267,0,0.0034812967060133815,0.0002236998916686906
DP 172,173,189.23580394226374,11.626605483058489,1.2284221040624421,0.4797639652166108,13,0,0,0,0.0024755408521741629,0.00016007279012536949,0,0.0024755408521741629,0.00016007279012536949
DP 173,174,65.24063943317995,8.50474631707302,0.538897491657576,0.17157147753266094,16,0.038447824049193176,0,8.1812140706460923E-07,0.000886005504677693,0.00011478457266969849,8.1812140706460923E-07,0.000886005504677693,0.00011478457266969849
DP 174,175,91.998520041843548,8.7562535840763438,0.61969785997046856,0.2183329393222741,14,0.054972633216763947,0,2.2168489977048011E-06,0.0012060299050062895,0.00011940847178572869,2.2168489977048011E-06,0.0012060299050062895,0.00011940847178572869
DP 175,176,107.63827677804146,9.8390993090810959,0.78012768641160313,0.29786055799282662,14,0.011201523940987012,0,2.97917495117872E-07,0.0014051994075998664,0.00013404667124336682,2.97917495117872E-07,0.0014051994075998664,0.00013404667124336682
DP 176,177,211.7877395752721,12.210581128812592,1.0009792149044179,0.33347921190325119,15,0.061648310777966162,0,1.0133375099030673E-06,0.00276485295034945,0.00016683523694955004,1.0133375099030673E-06,0.00276485295034945,0.00016683523694955004
DP 177,178,194.24255338988638,12.144223305263848,1.5246173277815855,0.60897755118105446,18,0.067132098457934983,0,1.0411503126306343E-06,0.002552528322363893,0.00016649026480971627,1.0411503126306343E-06,0.002552528322363893,0.00016649026480971627
DP 178,179,136.45208322821452,9.9810503920078837,0.9203638087655297,0.3553457669416194,16,0.039355495668776087,0,6.534975227623363E-07,0.0018501762145509322,0.00013583308359501931,6.534975227623363E-07,0.0018501762145509322,0.00013583308359501931
DP 179,180,202.38008737065221,12.204410673068137,1.0693967366351287,0.3788787526203502,14,0.087770850474205464,0,1.2243539231349132E-06,0.0028091454296372831,0.00016798681403157892,1.2243539231349132E-06,0.0028091454296372831,0.00016798681403157892
DP 180,181,144.65470613614178,14.544770336789142,1.4992298072961177,0.51526879526949543,14,0,0,0,0.0019073010577509801,0.00020065872617604344,0,0.0019073010577509801,0.00020065872617604344
DP 181,182,124.51376162890698,9.3719019031848312,0.74889337559645652,0.21578788811608376,13,0.057634881740352563,0,7.5241365493639023E-07,0.0016255060909315944,0.00012911394929514445,7.5241365493639023E-07,0.0016255060909315944,0.00012911394929514445
DP 182,183,68.795174620057864,9.49384145591932,0.68886845430062393,0.23832327153888058,15,0.067731418602608187,0,1.2954687917954288E-06,0.00089967370149679482,0.00012868806219018295,1.2954687917954288E-06,0.00089967370149679482,0.00012868806219018295
DP 183,184,154.09286064108551,10.365488037013899,0.87427824628575046,0.3410428553558888,13,0.0366345634498742,0,4.7825801630096976E-07,0.0020262658363208175,0.00014339150259560273,4.7825801630096976E-07,0.0020262658363208175,0.00014339150259560273
DP 184,185,190.10938404626268,11.02475280075838,1.0885465937105048,0.44177990775143661,16,0.07753070554552044,0,1.0121501645699027E-06,0.0026806745833406844,0.00014964420758451177,1.0121501645699027E-06,0.0026806745833406844,0.00014964420758451177
DP 185,186,151.9338542429756,8.642845543528507,0.57721596228270411,0.19945911831336691,22,0.050485671046889551,0,6.5908187707464094E-07,0.0019834707491099834,0.00011830096219402553,6.5908187707464094E-07,0.0019834707491099834,0.00011830096219402553
DP 186,187,197.29253002914956,11.725454918461459,1.040506911697415,0.41147923968664718,14,0,0,0,0.0027091661468148232,0.00016279048751223146,0,0.0027091661468148232,0.00016279048751223146
DP 187,188,83.500204974754112,8.9721307898310112,0.60279131405114872,0.21285700263636514,14,0.012867719044592173,0,1.6798588831079542E-07,0.0010926082322839648,0.00012261177122044635,1.6798588831079542E-07,0.0010926082322839648,0.00012261177122044635
DP 188,189,202.0054986644225,11.037089422917791,1.0246938465929893,0.38847081608146683,19,0.04588092593629671,0,1.3065971415926469E-06,0.0026394904125481844,0.00015060897744166425,1.3065971415926469E-06,0.0026394904125481844,0.00015060897744166425
DP 189,190,176.18151290464058,8.2529174079855867,0.57961814304949177,0.20345084808125302,13,0,0,0,0.0023000198416411877,0.00011331396318202947,0,0.0023000198416411877,0.00011331396318202947
DP 190,191,122.66632365159602,10.237703733837229,0.7904277034057543,0.25367966001336251,16,0.095417840742731783,0,1.2456637250579661E-06,0.0016013880958780646,0.000139052635365528,1.2456637250579661E-06,0.0016013880958780646,0.000139052635365528
